steamId,last_30_avg,tags,genres,features
2244470,26.27,"['Transportation', 'Trains', 'Resource Management', 'Simulation', 'Strategy', 'Replay Value', 'Time Management', 'Sandbox', 'Automation', 'Management', 'City Builder', 'Level Editor', 'Capitalism', 'Economy', 'Top-Down', 'Singleplayer', 'Online Co-Op', 'Indie', '3D', 'Minimalist']","['Indie', 'Simulation', 'Strategy']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
224940,3.68,"['Adventure', 'Action', 'Vampire', 'Story Rich', 'Classic', 'Dark Fantasy', 'Gothic', 'Third Person', 'Great Soundtrack', 'Puzzle', 'Singleplayer', 'Action-Adventure', 'Fantasy', 'Platformer', 'Hack and Slash', 'Atmospheric', 'Retro', 'Horror']","['Action', 'Adventure']","['Single-player', 'Family Sharing']"
524850,,"['Indie', 'Pixel Graphics', 'Adventure', 'RPGMaker', 'Anime', 'Horror', 'Psychological Horror', 'Puzzle', 'Multiple Endings', 'Story Rich', 'Singleplayer', '2D', 'Great Soundtrack', 'RPG', 'Cute', 'Short', 'Fantasy', 'Atmospheric', 'Dark Fantasy', 'Casual']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
313400,,"[""Shoot 'Em Up"", 'Bullet Hell', 'Action', 'Indie', 'Shooter', 'Arcade', 'Side Scroller', '2.5D', 'Difficult', 'Singleplayer', 'Sci-fi', 'Great Soundtrack', 'Futuristic', 'Score Attack', 'Mechs', 'Atmospheric', 'Robots', 'Controller', 'Destruction', '2D']","['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
1146370,40.18,"['Strategy', 'Turn-Based', 'Fantasy', 'Classic', 'Demons', 'Dark Comedy', '4X', 'Magic', 'Pixel Graphics', 'Turn-Based Strategy']",['Strategy'],"['Single-player', 'Family Sharing']"
429330,,"['Action', 'Sports', 'Indie', 'Funny', 'Colorful', 'Local Multiplayer', 'Local Co-Op', 'Family Friendly', 'Multiplayer', '4 Player Local', 'Physics', 'Competitive', 'Great Soundtrack', 'Adventure', 'Comedy', 'Top-Down', 'PvP', 'Team-Based', 'Party Game']","['Action', 'Indie', 'Sports']","['Single-player', 'Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
319140,0.26,"['Metroidvania', 'Action', 'Indie', 'Platformer', 'Pixel Graphics', 'Retro', 'Exploration', '2D', 'Short', 'Singleplayer']","['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
536560,1.84,"['Action', '2D Fighter', 'Fighting', 'Anime', 'Controller', 'Cute', 'Local Multiplayer', 'eSports', 'Singleplayer', 'Difficult', 'Arcade', 'Great Soundtrack', '2D']",['Action'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']"
345240,85.09,"['Strategy', 'Action', 'Historical', 'Classic', 'Singleplayer', 'Grand Strategy', 'Turn-Based Strategy', 'War', 'RTS', 'Multiplayer']","['Action', 'Strategy']","['Single-player', 'Family Sharing']"
411330,2.56,"['Action', 'War', 'FPS', 'Shooter', 'First-Person', 'Cold War', 'Military', 'Historical', 'Classic', 'Singleplayer', 'Controller']",['Action'],"['Single-player', 'Family Sharing']"
356910,,"['Fighting', '2D Fighter', 'Action', 'Anime', 'Local Multiplayer', 'Arcade', 'Great Soundtrack', 'Competitive', 'Controller', '2D', '2.5D', 'Singleplayer', 'Difficult', 'Classic', 'eSports']",['Action'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']"
749800,,"['Action', 'Tower Defense', 'Local Co-Op']",['Action'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Remote Play Together', 'Family Sharing']"
242530,0.15,"['Action', 'Retro', 'Co-op', 'Steampunk', 'Top-Down', 'Classic', 'Shooter', '2D', 'Singleplayer', 'Local Co-Op', ""1990's"", ""Shoot 'Em Up""]",['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']"
450440,,"['Adventure', 'Indie', 'RPG', '2D', 'Pixel Graphics', 'Retro', 'Singleplayer', 'Metroidvania', 'Great Soundtrack', 'Cute']","['Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
39520,10.27,"['Strategy', 'Simulation', 'Medieval', 'Economy', 'Management', 'Classic', 'RPG', 'Trading']","['Simulation', 'Strategy']","['Single-player', 'Family Sharing']"
39560,,"['Action', 'FPS', 'Horror', 'Singleplayer', 'Shooter', 'Boomer Shooter']",['Action'],"['Single-player', 'Family Sharing']"
1617220,0.71,"['Adventure', 'RPG', 'Action', 'Action-Adventure', 'Action RPG', 'Dating Sim', 'Female Protagonist', 'LGBTQ+', '3D', 'Funny', 'Skateboarding', 'Choices Matter', 'Combat', '3D Platformer', 'Turn-Based Combat', 'Story Rich', 'Singleplayer', 'Cooking', 'Stylized', 'Indie']","['Action', 'Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
211580,,"['RPG', 'Indie', 'Adventure', 'Action', 'Multiplayer', 'Pixel Graphics', 'Online Co-Op', 'Co-op', 'GameMaker']","['Action', 'Adventure', 'Indie', 'RPG']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
39200,55.68,"['RPG', 'Fantasy', 'Action RPG', 'Hack and Slash', 'Singleplayer', 'Adventure', 'Party-Based RPG', 'Classic', 'Co-op', 'Action', 'Dungeon Crawler', 'Isometric', 'Dwarf', 'Real-Time with Pause', 'Multiplayer', 'Loot', 'Character Customization']",['RPG'],"['Single-player', 'Family Sharing']"
447780,,"['Adventure', 'Platformer', 'Singleplayer', 'Casual', 'Family Friendly', 'Metroidvania', 'Puzzle Platformer', 'Puzzle', 'Indie', 'Atmospheric', 'Great Soundtrack', '2.5D', 'Cute', 'Short']",['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
237970,,"['Adventure', 'Indie', 'Point & Click', 'Female Protagonist', 'Singleplayer']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
2969380,7.01,"['Action', 'Adventure', 'Action-Adventure', ""Beat 'em up"", '3D Platformer', '3D', 'Cartoon', 'Cartoony', 'Anime', 'Colorful', 'Third Person', 'Comedy', 'Foreign', 'Funny', 'Magic', 'Martial Arts', 'Ninja', 'Hack and Slash', 'Singleplayer']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
295250,,"['Adventure', 'Indie', 'Point & Click', 'Pixel Graphics', 'Walking Simulator', 'Short', 'Sci-fi', 'Exploration', 'Space', '2D', 'Singleplayer', 'Female Protagonist', 'Retro', 'Great Soundtrack', 'Atmospheric']","['Adventure', 'Indie']","['Single-player', 'Steam Trading Cards', 'Family Sharing']"
301980,,"['Adventure', 'Action', 'Pirates', 'Singleplayer', 'Comedy']","['Action', 'Adventure']","['Single-player', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
606680,3.24,"['RPG', 'Action', 'Classic', 'Singleplayer', 'Adventure', 'Retro', 'Fantasy', ""1990's""]","['Action', 'RPG']","['Single-player', 'Steam Cloud', 'Family Sharing']"
420520,3.84,"['Anime', 'Simulation', 'Indie', 'Strategy', 'Wargame', 'Fantasy', 'RTS', 'Grand Strategy', 'Real-Time with Pause', 'Tactical', 'Singleplayer', 'Real Time Tactics', 'War', 'Great Soundtrack', 'Adventure', 'Magic']","['Indie', 'Simulation']","['Single-player', 'Steam Trading Cards', 'Family Sharing']"
245050,3.59,"['RPG', 'Strategy', 'RTS', 'Fantasy']","['RPG', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Includes level editor', 'Family Sharing']"
2127430,,"['RPG', 'JRPG', 'Anime', 'Interactive Fiction', 'Conversation', 'Visual Novel', 'Choices Matter', 'Narrative', 'Time Manipulation', 'Mythology', 'Story Rich', 'Singleplayer', 'Time Management', 'Fantasy', 'Dating Sim', 'Drama', 'Dark', 'Atmospheric', 'Emotional', 'Surreal']",['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
548090,,"['Action', 'Adventure', 'Classic', 'Horror', ""1990's"", 'Lovecraftian', 'Survival Horror', 'Retro', 'Cult Classic', 'Singleplayer']","['Action', 'Adventure']","['Single-player', 'Family Sharing']"
2740080,20.54,"['Strategy', 'Turn-Based Strategy', 'Wargame', '2D', 'Historical', 'Military', 'War', 'World War II', 'PvE', 'PvP', 'Turn-Based Tactics', 'Multiplayer', 'Singleplayer', 'Naval']",['Strategy'],"['Single-player', 'Family Sharing']"
1132030,,"['4 Player Local', 'Family Friendly', 'Colorful', 'Online Co-Op', 'Casual', 'Cute', 'Action', 'Indie', 'Funny', 'Physics', 'Local Co-Op', 'Co-op', 'Local Multiplayer', 'Multiplayer', 'Comedy', '2.5D', 'Cartoon', 'Sailing', 'Arcade', 'Pirates']","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']","['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Remote Play Together', 'Family Sharing']"
778400,,"['Gore', 'Violent', 'Adventure', 'Visual Novel', 'Anime', 'Horror', 'Sexual Content', 'Comedy']",['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
214570,,"[""Shoot 'Em Up"", 'Action', 'Anime', 'Shooter', 'Bullet Hell', 'Indie', 'Arcade', 'Sci-fi', 'Mechs', 'Singleplayer']",['Action'],"['Single-player', 'Steam Trading Cards', 'Family Sharing']"
2206320,,"['VR', 'Survival Horror', 'Adventure', 'Cartoony', 'First-Person', 'Horror', 'Singleplayer', 'Action', 'Dark', 'Platformer', 'Mystery', 'Action-Adventure', 'Indie', 'Investigation', 'Detective', 'Simulation', 'Family Friendly', 'Multiplayer']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Family Sharing']"
4520,1.26,"['Strategy', 'Action', 'Tactical', 'Military', 'Simulation', 'Singleplayer', 'Real Time Tactics', 'Shooter']","['Action', 'Strategy']","['Single-player', 'Family Sharing']"
361690,,"['Action', 'Simulation', 'Space', 'Space Sim', 'Multiplayer', 'Flight', 'Classic', 'Sci-fi']","['Action', 'Simulation']","['Single-player', 'Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']"
1604250,5.25,"['Simulation', 'Naval Combat', 'Naval', 'Pirates', 'Sailing', 'Hex Grid', 'Character Customization', 'Strategy', 'Turn-Based Combat', 'Singleplayer', 'Strategy RPG', 'Tactical', 'Exploration', 'Choices Matter', 'Sandbox', 'Tutorial', 'Historical', 'Diplomacy', 'Economy', 'Management']","['Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
2676000,9.17,"['Strategy', 'Simulation', 'RTS', 'Turn-Based Strategy', 'Real Time Tactics', 'Turn-Based Tactics', 'Wargame', '3D', 'Realistic', 'Historical', 'Military', 'Old School', 'Tactical', 'War', 'World War II', 'Combat', 'PvE', 'PvP', 'Turn-Based Combat', 'Multiplayer']",['Strategy'],"['Single-player', 'Online PvP', 'LAN PvP', 'Family Sharing']"
1248800,1.69,"['Survival', 'Resource Management', 'Inventory Management', 'Base Building', 'Crafting', 'Simulation', 'Hunting', 'Singleplayer', 'Building', 'Open World Survival Craft', '2.5D', 'Indie', 'Adventure', 'Post-apocalyptic', 'Early Access', 'RPG', 'Roguelike', 'Sci-fi', 'Strategy', '2D']","['Indie', 'RPG', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
1682260,,"['Adventure', 'Horror', 'Psychological Horror', 'Thriller', 'Mystery', 'Indie', '2D', 'Puzzle', 'Puzzle Platformer', 'Story Rich', 'Exploration', 'Supernatural', 'Singleplayer']","['Adventure', 'Indie']","['Single-player', 'Family Sharing']"
513330,,"['Simulation', 'Strategy', 'Indie', 'Early Access', 'Management', 'Pixel Graphics', 'Great Soundtrack', 'Singleplayer', 'Sexual Content']","['Indie', 'Simulation', 'Strategy', 'Early Access']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
281750,0.87,"['Indie', 'Casual', 'Puzzle Platformer', 'Puzzle', 'Adventure', 'Platformer', 'Female Protagonist', '2D', '2D Platformer', 'Physics', 'Difficult', 'Atmospheric', 'Hand-drawn', 'Logic', 'Singleplayer', 'Surreal', 'Dark', 'Abstract', 'Mythology', 'Beautiful']","['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
427660,,"['Exploration', 'Puzzle', 'Point & Click', 'Female Protagonist', 'Third Person', 'Horror', '3D', 'Stealth', 'Psychological Horror', 'Dark Fantasy', 'Multiple Endings', 'Story Rich', 'Casual', 'Demons', 'Survival', 'Cinematic', 'Mystery', 'Atmospheric', 'Dark', 'Adventure']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
339040,,"['Adventure', 'Anime', 'Action', 'Shooter', 'Family Friendly', 'Story Rich', 'Cult Classic', 'Platformer', 'Great Soundtrack', 'Atmospheric', 'Singleplayer', '3D Platformer', 'Funny', 'Comedy', 'Open World', 'Dark Humor', 'Crime', 'Blood']","['Action', 'Adventure']","['Single-player', 'Steam Cloud', 'Family Sharing']"
1054690,,"['Strategy', 'RPG', 'Turn-Based Tactics', 'Adventure', 'Post-apocalyptic', 'Tactical', 'Turn-Based Combat', 'Turn-Based', 'Isometric', 'Character Customization', 'Stylized', 'Atmospheric', 'Turn-Based Strategy', 'Futuristic', 'Survival', 'Management', 'Co-op', 'Colorful', 'Sci-fi', '3D']","['Indie', 'Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Family Sharing']"
919410,,"['Adventure', 'Indie', 'Puzzle', 'Logic', 'Isometric', 'Dark Humor', 'Comedy', 'Singleplayer', 'Funny', 'Music', 'Great Soundtrack', 'Casual', 'Romance', '3D', 'Sokoban', 'Story Rich', 'Stealth', 'Replay Value', 'Strategy', 'Grid-Based Movement']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
344410,0.0,"['Puzzle', 'Puzzle Platformer', 'Indie', 'Action', 'Adventure', 'First-Person', 'Horror', 'Thriller', 'Singleplayer', 'Female Protagonist', 'Story Rich', 'Psychological Horror', 'Choices Matter', 'Atmospheric', 'Sci-fi']","['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
1192010,,"['Adventure', 'Simulation', 'Open World', 'Survival', 'Exploration', 'Multiplayer', 'Action-Adventure', 'Open World Survival Craft', 'Hunting', 'Walking Simulator', 'Co-op', 'Third Person', 'Online Co-Op', 'Immersive Sim', 'Singleplayer']","['Adventure', 'Simulation']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Family Sharing']"
1422430,2.09,"['Simulation', 'FMV', 'Building', 'Crafting', 'Indie', 'Modern', 'Science', 'Funny', 'Physics', 'Singleplayer', 'Space', 'Adventure', 'Interactive Fiction', 'Sandbox', 'Puzzle', 'Sexual Content']","['Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']"
2366530,4.6,"['Strategy', 'Turn-Based Strategy', 'Turn-Based Tactics', 'PvP', 'Multiplayer', 'Singleplayer', 'Wargame', 'Military', 'Cold War']",['Strategy'],"['Single-player', 'Online PvP', 'Steam Cloud', 'Family Sharing']"
34820,1.16,"['Simulation', 'Flight', 'World War II', 'Multiplayer', 'Arcade', 'Action', 'Singleplayer', 'Shooter']",['Simulation'],"['Single-player', 'Family Sharing']"
940310,0.33,"['RPG', 'Indie', 'Gore', 'Violent', 'Horror', 'Anime', 'Nudity', 'Visual Novel']","['Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
2216770,,"['Early Access', 'Programming', 'Automation', 'Logic', 'Puzzle', 'Robots', 'Education', 'Science', 'Coding', 'Simulation', 'Physics', 'Immersive Sim', 'Hacking', '3D', 'Moddable', 'Top-Down', 'Difficult', 'Realistic', 'Tutorial', 'Level Editor']","['Indie', 'Simulation', 'Strategy', 'Early Access']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']"
850980,,"['Action', 'Fighting', 'Classic', '2D Fighter', 'Anime', 'Singleplayer', 'Local Multiplayer', 'Controller', 'Great Soundtrack', 'Arcade', 'eSports', 'Pixel Graphics', 'Retro']",['Action'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Remote Play Together', 'Family Sharing']"
287070,8.01,"['Strategy', 'World War II', 'Turn-Based Strategy', 'Turn-Based', 'Wargame', 'Singleplayer', 'Replay Value', 'Multiplayer', 'Historical']",['Strategy'],"['Single-player', 'Cross-Platform Multiplayer', 'Steam Cloud', 'Includes level editor', 'Family Sharing']"
392280,0.86,"['Adventure', 'Surreal', 'Indie', 'Atmospheric', 'Experimental', 'Short', 'Puzzle', 'Point & Click', 'Dynamic Narration', 'Parody', '2.5D', 'Hand-drawn', 'Singleplayer', 'Dark Humor', 'Comedy', 'Noir', 'Cartoony', 'Cartoon', 'Space', 'Psychedelic']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
1111940,5.27,"['Indie', 'Casual', 'Strategy', 'Local Multiplayer', 'Party Game', 'Funny', 'Comedy', 'Party']","['Casual', 'Indie', 'Strategy']","['Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
490370,22.14,"['Strategy', 'Space', 'RTS', '4X', 'Classic']",['Strategy'],"['Single-player', 'Online PvP', 'Steam Cloud', 'Family Sharing']"
330180,,"['Cats', 'Indie', 'Action', 'Arcade', 'Local Multiplayer', 'Cartoony', '4 Player Local', 'Retro', 'Score Attack', 'Singleplayer', 'Cute', 'Casual', 'Fast-Paced', 'Cartoon']","['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']"
2620730,5.47,"['Early Access', 'Action', 'Metroidvania', '2D Platformer', 'Souls-like', 'Platformer', 'Hand-drawn', 'Dark Fantasy', 'Adventure', 'Atmospheric', 'Combat', 'Singleplayer', 'Indie', 'Exploration', 'Side Scroller', '2D', 'Demons', 'Magic', 'Dark', 'Difficult']","['Action', 'Adventure', 'Indie', 'Early Access']","['Single-player', 'Steam Cloud', 'Family Sharing']"
575820,,"['Action Roguelike', 'Action', 'Indie', 'Roguelite', 'Local Co-Op', 'Difficult', ""Shoot 'Em Up"", 'Runner', 'Destruction', 'Singleplayer', 'Roguelike', 'Procedural Generation', 'Co-op', 'Voxel', 'Bullet Hell', 'Shooter', 'Top-Down Shooter']","['Action', 'Indie']","['Single-player', 'Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
433450,0.26,"['RPG', 'Action', 'Dark Fantasy', 'Souls-like', 'Singleplayer', 'Cute', 'Atmospheric', 'Difficult', 'Survival']","['Action', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
618720,,"['Indie', 'Casual', 'Adventure', 'Anime', 'Visual Novel', 'Detective', 'Great Soundtrack', 'Mystery', '2D', 'Singleplayer', 'Colorful', 'Conversation', 'Sci-fi', 'Story Rich', 'Futuristic', 'Side Scroller', 'Fantasy', 'Episodic', 'Word Game', 'Cute']","['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
